gene,SNPs,hits,Z,top_candidate_p,Z_pVal
wind_126,8,0,0.734253344316871,1,0.350378278308744
wind_128,5,0,-0.293577599210785,1,0.691193929846588
wind_129,11,0,1.60338590159355,1,0.133030205176519
wind_135,11,0,-0.422567548080342,1,0.735063194694058
wind_138,16,0,0.637070318339579,1,0.399836359020847
wind_140,14,0,0.110896383288297,1,0.572318332339595
wind_144,2,0,2.7241966764989,1,0.0141654383714595
wind_149,4,0,-1.28353098171761,1,0.914524019328528
wind_150,113,4,-0.127103148678581,0.0272857526157656,0.72393241264313
wind_151,98,1,-2.02675878916582,0.626535719545731,0.970669582869655
wind_154,53,1,2.20963382581885,0.412963218062516,0.100590273244046
wind_155,7,0,0.511001644145574,1,0.422283538885696
wind_156,20,0,1.62934110319428,1,0.144945408860972
wind_157,2,0,-1.1618095393779,1,0.8964205310325
wind_165,23,0,0.33669165950609,1,0.512274702398155
wind_169,11,3,4.7313871680207,0.000155372629155036,7.25625309697664e-05
wind_171,9,0,1.36094978862859,1,0.178707996523578
wind_172,19,0,1.85693523683758,1,0.104462667465621
wind_175,2,1,2.89978189522415,0.0199,0.00941843870162262
wind_180,5,0,-1.13576080552953,1,0.892348620919033
wind_182,4,0,-0.0406520057372269,1,0.607584684065358
wind_187,43,1,0.99697500300573,0.350897371631598,0.342504056293987
wind_188,32,0,4.13024811426741,1,0.00147356718699265
wind_189,62,0,0.785566269838216,1,0.433943519188738
wind_192,36,0,-0.275710672756205,1,0.714802812704826
wind_195,3,0,-0.0506215938703265,1,0.609417601374175
wind_197,5,0,0.0281428159260672,1,0.585739320675191
wind_201,50,0,-0.279577599091114,1,0.725916718020182
wind_202,334,0,-0.338282918347336,1,0.811108088415615
wind_203,40,2,0.635071112696469,0.0607366218062062,0.445569446503083
wind_206,14,0,-0.038284321791366,1,0.62136258595733
wind_207,52,0,0.747480897808715,1,0.430523551930606
wind_208,12,0,-0.361724988362347,1,0.718580679918001
wind_63,272,1,1.05462847348135,0.93502101390175,0.460190589503121
wind_64,16,0,-0.389226348877706,1,0.72984468688281
wind_67,2,0,0.228796882087345,1,0.51012040937982
wind_68,13,0,-0.46517434449887,1,0.748420799579721
wind_75,6,0,0.833904194526941,1,0.314054774346649
wind_80,5,0,1.06752824560318,1,0.24304958780273
wind_81,2,0,0.62700205942045,1,0.371238384949213
wind_84,8,0,0.451264101325895,1,0.444923858143146
wind_89,3,0,-0.155448661191647,1,0.644536584092263
wind_94,2,0,-1.09997321520017,1,0.886178518053164
